fname,itp,tp_prob,its,ts_prob
CCC.mseed_1950000,[ 745 1609 2120],[ 0.31051832  0.35422152  0.34159073],[1240 1879 2454],[ 0.502931    0.32904238  0.7073387 ]
CCC.mseed_1953000,[2455],[ 0.8732569],[ 208 2687],[ 0.7882171   0.62071866]
CCC.mseed_1956000,[],[],[],[]
CCC.mseed_1959000,[ 529 2722],[ 0.76147497  0.9431964 ],[178 802],[ 0.7970501  0.676203 ]
CCC.mseed_1962000,[ 336 2517],[ 0.8523886  0.7578059],[ 706 2843],[ 0.71982116  0.35361186]
CCC.mseed_1965000,[1748 2570],[ 0.8835855  0.9408424],[2241 2925],[ 0.7503155  0.5759049]
CCC.mseed_1968000,[],[],[],[]
CCC.mseed_1971000,[510],[ 0.9833171],[860],[ 0.5493563]
CCC.mseed_1974000,[1118],[ 0.9814933],[1477],[ 0.89974105]
CCC.mseed_1977000,[957],[ 0.7876134],[1281],[ 0.71238565]
CCC.mseed_1980000,[1249],[ 0.975076],[1604],[ 0.72873753]
CCC.mseed_1983000,[],[],[43],[ 0.47864833]
CCC.mseed_1986000,[1264 1347 2532],[ 0.3361231   0.38723132  0.65708274],[1562 2702],[ 0.43566826  0.6941773 ]
CCC.mseed_1989000,[1347],[ 0.8150558],[1665],[ 0.80015874]
CCC.mseed_1992000,[1560],[ 0.9792541],[1894],[ 0.7778402]
CCC.mseed_1995000,[839],[ 0.9403101],[1221],[ 0.76671106]
CCC.mseed_1998000,[1429 2663],[ 0.44195202  0.41313538],[ 284 1986 2785],[ 0.5863969  0.7632081  0.61189  ]
CCC.mseed_2001000,[2544],[ 0.57855535],[2932],[ 0.8674139]
CCC.mseed_2004000,[729],[ 0.80101526],[1046],[ 0.8414448]
CCC.mseed_2007000,[258],[ 0.9761999],[607],[ 0.6027908]
CCC.mseed_2010000,[2306],[ 0.9446587],[ 921 2657],[ 0.5028636  0.6397949]
CCC.mseed_2013000,[1412],[ 0.97344255],[1796],[ 0.8754159]
CCC.mseed_2016000,[ 333 2815],[ 0.48837578  0.98545295],[1181],[ 0.46305132]
CCC.mseed_2019000,[],[],[192],[ 0.7884433]
CCC.mseed_2022000,[751],[ 0.95890045],[1102],[ 0.90670216]
CCC.mseed_2025000,[1123],[ 0.9568778],[1477],[ 0.51814777]
CCC.mseed_2028000,[1824],[ 0.97830737],[2209],[ 0.79052424]
CCC.mseed_2031000,[2231],[ 0.9380136],[277],[ 0.50658834]
CCC.mseed_2034000,[1046],[ 0.88469553],[ 434 1496],[ 0.8138807  0.8252318]
CCC.mseed_2037000,[],[],[],[]
CCC.mseed_2040000,[],[],[568],[ 0.7200615]
CCC.mseed_2043000,[2138],[ 0.9724088],[2533],[ 0.7206434]
CCC.mseed_2046000,[1279 2889],[ 0.86421925  0.31754175],[1604],[ 0.76208824]
CCC.mseed_2049000,[272],[ 0.75745225],[617],[ 0.6885119]
CCC.mseed_2052000,[2691],[ 0.98187894],[],[]
CCC.mseed_2055000,[],[],[97],[ 0.7870553]
CCC.mseed_2058000,[],[],[],[]
CCC.mseed_2061000,[1018 2367 2907],[ 0.98048085  0.31570292  0.9606171 ],[1414],[ 0.5207535]
CCC.mseed_2064000,[1417],[ 0.97146285],[1777],[ 0.88599473]
CCC.mseed_2067000,[1143 2524],[ 0.8285083   0.83722985],[ 472 1511 2868],[ 0.45032507  0.7307084   0.9148899 ]
CCC.mseed_2070000,[2563],[ 0.6662644],[ 117 2962],[ 0.4325334   0.92878956]
CCC.mseed_2073000,[2239],[ 0.89913535],[ 969 2713],[ 0.61667526  0.62312895]
CCC.mseed_2076000,[621],[ 0.9523316],[963],[ 0.9097563]
CCC.mseed_2079000,[ 845 1430],[ 0.90535563  0.82717365],[1079 1745],[ 0.6791589   0.51398504]
CCC.mseed_2082000,[ 415 1795],[ 0.8957084   0.84430283],[ 781 2124],[ 0.69381845  0.39777586]
CCC.mseed_2085000,[],[],[],[]
CCC.mseed_2088000,[2195],[ 0.63148016],[2553],[ 0.7042537]
CCC.mseed_2091000,[2411],[ 0.97287244],[ 130 2912],[ 0.7485127  0.9064055]
CCC.mseed_2094000,[],[],[69],[ 0.4864271]
CCC.mseed_2097000,[1159 2371],[ 0.63659614  0.91914326],[1510 2713],[ 0.84005743  0.78928286]
CCC.mseed_2100000,[1461],[ 0.96554583],[1805],[ 0.9139061]
CCC.mseed_2103000,[391],[ 0.5323444],[],[]
CCC.mseed_2106000,[],[],[2987],[ 0.81225586]
CCC.mseed_2109000,[1843],[ 0.9474873],[2269],[ 0.7906575]
CCC.mseed_2112000,[151],[ 0.96133995],[498],[ 0.7378099]
CCC.mseed_2115000,[],[],[],[]
CCC.mseed_2118000,[1619 2725],[ 0.7763427  0.8269152],[1940 2779],[ 0.77547175  0.79635036]
CCC.mseed_2121000,[108],[ 0.30258834],[381],[ 0.7093927]
CCC.mseed_2124000,[],[],[],[]
CCC.mseed_2127000,[1448],[ 0.53403884],[1805],[ 0.5482226]
CCC.mseed_2130000,[1477],[ 0.3160832],[  76 2314],[ 0.59391445  0.7506646 ]
CCC.mseed_2133000,[],[],[1576 2055],[ 0.4841137   0.35975644]
CCC.mseed_2136000,[],[],[],[]
CCC.mseed_2139000,[868],[ 0.81028026],[1289],[ 0.80387366]
CCC.mseed_2142000,[185],[ 0.9041471],[532],[ 0.8742274]
CCC.mseed_2145000,[1048 2580],[ 0.538554   0.9693247],[1412],[ 0.48123568]
CCC.mseed_2148000,[2231 2956],[ 0.9608899   0.63196933],[  49 2597],[ 0.6119853  0.6982114]
CCC.mseed_2151000,[1038],[ 0.9391312],[1432],[ 0.7518157]
CCC.mseed_2154000,[624],[ 0.96728265],[969],[ 0.93322194]
CCC.mseed_2157000,[2333 2941],[ 0.33162433  0.6638647 ],[385],[ 0.6569869]
CCC.mseed_2160000,[],[],[297],[ 0.5118971]
CCC.mseed_2163000,[ 20 837],[ 0.7803641  0.8360645],[ 382 1185],[ 0.86203116  0.8381477 ]
CCC.mseed_2166000,[1020 2348],[ 0.75243855  0.84796214],[ 269 2719],[ 0.7461739   0.45447725]
CCC.mseed_2169000,[783],[ 0.9172141],[1133],[ 0.6877593]
CCC.mseed_2172000,[ 451 1380],[ 0.9290889  0.8225471],[ 805 1782],[ 0.6619846  0.6354235]
CCC.mseed_2175000,[1005],[ 0.8462877],[1365],[ 0.89091784]
CCC.mseed_2178000,[ 236 1803],[ 0.89661163  0.7853257 ],[ 576 2231 2945],[ 0.6053724   0.54825956  0.48241752]
CCC.mseed_2181000,[358],[ 0.98107874],[ 716 2099],[ 0.6014049   0.33441964]
CCC.mseed_2184000,[1611],[ 0.3750117],[1973 2657],[ 0.37323365  0.77126837]
CCC.mseed_2187000,[923],[ 0.9666753],[ 195 1261],[ 0.46784365  0.7852117 ]
CCC.mseed_2190000,[ 391 1488],[ 0.52656806  0.84967536],[1869],[ 0.7440412]
CCC.mseed_2193000,[],[],[ 347 2045],[ 0.39491227  0.35049704]
CCC.mseed_2196000,[1692 2409],[ 0.46885735  0.85191476],[2777],[ 0.83051276]
CCC.mseed_2199000,[],[],[695],[ 0.79893893]
CCC.mseed_2202000,[1534],[ 0.9799375],[1894],[ 0.693019]
CCC.mseed_2205000,[2840],[ 0.9510148],[],[]
CCC.mseed_2208000,[1575],[ 0.9446408],[1928],[ 0.81842375]
CCC.mseed_2211000,[ 977 2233],[ 0.9743664   0.65655154],[1318],[ 0.9077523]
CCC.mseed_2214000,[1252],[ 0.8866787],[ 346 1609],[ 0.64154613  0.7227158 ]
CCC.mseed_2217000,[323],[ 0.92317927],[709],[ 0.5172287]
CCC.mseed_2220000,[],[],[],[]
CCC.mseed_2223000,[ 959 2277],[ 0.9104194  0.6288832],[ 269 1377 2564],[ 0.8006457   0.74399257  0.6461391 ]
CCC.mseed_2226000,[ 439 2149],[ 0.42816833  0.7438356 ],[ 47 869],[ 0.77086     0.49524552]
CCC.mseed_2229000,[],[],[],[]
CCC.mseed_2232000,[],[],[529],[ 0.42310742]
CCC.mseed_2235000,[1440],[ 0.9780924],[1761],[ 0.89287394]
CCC.mseed_2238000,[1098],[ 0.97099864],[1548],[ 0.7981262]
CCC.mseed_2241000,[],[],[],[]
CCC.mseed_2244000,[2476],[ 0.9469232],[2829],[ 0.882929]
CCC.mseed_2247000,[872],[ 0.9730864],[1329],[ 0.74035233]
CCC.mseed_2250000,[248],[ 0.7290271],[617],[ 0.7052774]
CCC.mseed_2253000,[],[],[],[]
CCC.mseed_2256000,[100],[ 0.8848844],[2973],[ 0.6300912]
CCC.mseed_2259000,[2421],[ 0.4060681],[66],[ 0.78102607]
CCC.mseed_2262000,[2506],[ 0.9387881],[],[]
CCC.mseed_2265000,[ 585 2572],[ 0.5502848  0.97846  ],[ 942 2967],[ 0.58863634  0.6559895 ]
CCC.mseed_2268000,[1124],[ 0.75245947],[  73 1495],[ 0.41942644  0.6763153 ]
CCC.mseed_2271000,[ 130 1775],[ 0.8647354   0.67616254],[ 592 2133],[ 0.48424593  0.69360936]
CCC.mseed_2274000,[104],[ 0.9360729],[446],[ 0.8679703]
CCC.mseed_2277000,[],[],[],[]
CCC.mseed_2280000,[ 955 2457],[ 0.420693    0.72410333],[1316 2790],[ 0.38857892  0.76468366]
CCC.mseed_2283000,[1658 2655],[ 0.9373866   0.40266275],[2017 2926],[ 0.8326482   0.80306154]
CCC.mseed_2286000,[1244],[ 0.9660937],[1597],[ 0.78680855]
CCC.mseed_2289000,[2466],[ 0.95713633],[2809],[ 0.9148561]
CCC.mseed_2292000,[2440],[ 0.9693508],[2794],[ 0.8402085]
CCC.mseed_2295000,[],[],[],[]
CCC.mseed_2298000,[2354],[ 0.87689865],[2704],[ 0.7286391]
CCC.mseed_2301000,[949],[ 0.5809044],[1304],[ 0.6491036]
CCC.mseed_2304000,[239],[ 0.88645744],[574],[ 0.6499781]
CCC.mseed_2307000,[],[],[340],[ 0.82750916]
CCC.mseed_2310000,[],[],[],[]
CCC.mseed_2313000,[  22 2256],[ 0.8632002  0.9777002],[ 476 2569],[ 0.6489988  0.7759729]
CCC.mseed_2316000,[ 409 1989],[ 0.6524815   0.75631356],[  43  696 1586 2398],[ 0.781288    0.84322524  0.7810285   0.5723218 ]
CCC.mseed_2319000,[  51 1827 2797],[ 0.33956185  0.8709951   0.41115865],[ 361 2172],[ 0.7888419   0.67147106]
CCC.mseed_2322000,[  24 2069],[ 0.7666687  0.9540952],[ 434 2412],[ 0.5428565  0.6415018]
CCC.mseed_2325000,[1431 1785 2959],[ 0.602562   0.4962965  0.8916554],[1791 2609],[ 0.34798855  0.5724532 ]
CCC.mseed_2328000,[2608],[ 0.74725693],[],[]
CCC.mseed_2331000,[1241],[ 0.96857595],[1605],[ 0.76728374]
CCC.mseed_2334000,[1948],[ 0.9342037],[2308],[ 0.84402853]
CCC.mseed_2337000,[ 51 564],[ 0.3515166   0.92442226],[925],[ 0.91819817]
CCC.mseed_2340000,[],[],[],[]
CCC.mseed_2343000,[1228 2792],[ 0.34654638  0.9705184 ],[ 144 1069 1593],[ 0.7753734   0.34135026  0.8809167 ]
CCC.mseed_2346000,[],[],[ 149 2911],[ 0.7204819  0.5629784]
CCC.mseed_2349000,[1872],[ 0.9712583],[2241],[ 0.7215848]
CCC.mseed_2352000,[2323],[ 0.4925672],[77],[ 0.3189284]
CCC.mseed_2355000,[1488],[ 0.42856327],[1706],[ 0.80305105]
CCC.mseed_2358000,[1820 2913],[ 0.8157428  0.709026 ],[2172],[ 0.5261344]
CCC.mseed_2361000,[2579],[ 0.80470407],[ 266 2215 2921],[ 0.8418345   0.34517255  0.59456456]
CCC.mseed_2364000,[711],[ 0.9172923],[1070],[ 0.8393229]
CCC.mseed_2367000,[],[],[],[]
CCC.mseed_2370000,[],[],[],[]
CCC.mseed_2373000,[],[],[],[]
CCC.mseed_2376000,[],[],[],[]
CCC.mseed_2379000,[ 480 2336],[ 0.58768755  0.51301855],[ 823 2692],[ 0.3893842  0.7549965]
CCC.mseed_2382000,[  60 1710],[ 0.8329132   0.93618906],[ 478 2146],[ 0.7794613  0.7044254]
CCC.mseed_2385000,[1444],[ 0.94936883],[ 434 1778],[ 0.7418634  0.8850019]
CCC.mseed_2388000,[ 869 2812],[ 0.53219694  0.66230154],[1207],[ 0.51179147]
CCC.mseed_2391000,[1925],[ 0.9647513],[2308],[ 0.8496943]
CCC.mseed_2394000,[1541],[ 0.97500277],[1946],[ 0.8694695]
CCC.mseed_2397000,[1069],[ 0.9773004],[1505],[ 0.7174001]
CCC.mseed_2400000,[2394],[ 0.95979697],[],[]
CCC.mseed_2403000,[],[],[],[]
CCC.mseed_2406000,[1199 2550],[ 0.9318472   0.92948794],[ 127  819 1548 2917],[ 0.47713712  0.6747231   0.8882183   0.8482206 ]
CCC.mseed_2409000,[1145 1216],[ 0.36966217  0.65869963],[  46 1593],[ 0.6275779  0.3850978]
CCC.mseed_2412000,[155],[ 0.8111805],[564],[ 0.47429413]
CCC.mseed_2415000,[975],[ 0.96574324],[1425],[ 0.6958336]
CCC.mseed_2418000,[],[],[],[]
CCC.mseed_2421000,[1623 2656],[ 0.91906494  0.46752313],[1976],[ 0.66948265]
CCC.mseed_2424000,[2557],[ 0.58198506],[ 361 2977],[ 0.4012945  0.5233122]
CCC.mseed_2427000,[2234],[ 0.96767175],[2637],[ 0.8094348]
CCC.mseed_2430000,[453],[ 0.4140585],[49],[ 0.66234076]
CCC.mseed_2433000,[],[],[1545],[ 0.63138443]
CCC.mseed_2436000,[ 268 1760],[ 0.3254115  0.9508749],[ 387 2185],[ 0.6844084   0.74058604]
CCC.mseed_2439000,[635],[ 0.9570171],[970],[ 0.85218495]
CCC.mseed_2442000,[],[],[977],[ 0.53548867]
CCC.mseed_2445000,[1867],[ 0.96163076],[2220],[ 0.8051608]
CCC.mseed_2448000,[570],[ 0.9305396],[936],[ 0.8267811]
CCC.mseed_2451000,[1847 2528],[ 0.80775416  0.32361588],[2193],[ 0.52022517]
CCC.mseed_2454000,[ 437 1295],[ 0.59057707  0.8638836 ],[ 872 1637],[ 0.8838999  0.6579969]
CCC.mseed_2457000,[ 470 1152],[ 0.9219447   0.42359143],[802],[ 0.65535736]
CCC.mseed_2460000,[610],[ 0.962371],[981],[ 0.9015635]
CCC.mseed_2463000,[2610],[ 0.9597896],[ 909 2945],[ 0.58097446  0.8291895 ]
CCC.mseed_2466000,[391],[ 0.97782874],[897],[ 0.7802142]
CCC.mseed_2469000,[1361],[ 0.9755486],[1734],[ 0.7617033]
CCC.mseed_2472000,[2671],[ 0.9336839],[],[]
CCC.mseed_2475000,[2805],[ 0.8001307],[  97 1235],[ 0.7903277  0.6005636]
CCC.mseed_2478000,[  41 1007],[ 0.57829714  0.82601744],[ 154 1349],[ 0.7139918  0.5902087]
CCC.mseed_2481000,[1593],[ 0.4217798],[],[]
CCC.mseed_2484000,[1715 2679],[ 0.90632993  0.46679935],[1783],[ 0.8606656]
CCC.mseed_2487000,[1067],[ 0.95309377],[1404],[ 0.6758549]
CCC.mseed_2490000,[],[],[],[]
CCC.mseed_2493000,[2810],[ 0.78693455],[],[]
CCC.mseed_2496000,[],[],[166 979],[ 0.89045227  0.3519969 ]
CCC.mseed_2499000,[1885 2800],[ 0.61688846  0.32167432],[ 849 2905],[ 0.5694776   0.52375704]
CCC.mseed_2502000,[124],[ 0.9821317],[476],[ 0.7872765]
CCC.mseed_2505000,[ 563 1877],[ 0.90908086  0.58523   ],[ 924 2122],[ 0.736017   0.7880038]
CCC.mseed_2508000,[476],[ 0.30461934],[929],[ 0.5163126]
CCC.mseed_2511000,[ 940 2323],[ 0.9543049   0.91946256],[1392 2700],[ 0.5966231  0.7801469]
CCC.mseed_2514000,[2032 2596],[ 0.4916559  0.9737094],[1511 2206 2976],[ 0.38368756  0.75266343  0.6615684 ]
CCC.mseed_2517000,[ 837 2067],[ 0.40408492  0.8436795 ],[ 911 2506],[ 0.5376394   0.72120786]
CCC.mseed_2520000,[],[],[],[]
CCC.mseed_2523000,[],[],[],[]
CCC.mseed_2526000,[],[],[137],[ 0.33207494]
CCC.mseed_2529000,[],[],[],[]
CCC.mseed_2532000,[],[],[],[]
CCC.mseed_2535000,[],[],[],[]
CCC.mseed_2538000,[1514],[ 0.93296415],[1909],[ 0.8926597]
CCC.mseed_2541000,[],[],[],[]
CCC.mseed_2544000,[2240],[ 0.7870067],[2616],[ 0.5662539]
CCC.mseed_2547000,[],[],[],[]
CCC.mseed_2550000,[2147 2515],[ 0.5471558   0.30950773],[2896],[ 0.8354903]
CCC.mseed_2553000,[],[],[],[]
CCC.mseed_2556000,[788],[ 0.91061103],[1180],[ 0.7701507]
CCC.mseed_2559000,[1353],[ 0.8373333],[1736],[ 0.870532]
CCC.mseed_2562000,[],[],[],[]
CCC.mseed_2565000,[],[],[],[]
CCC.mseed_2568000,[],[],[],[]
CCC.mseed_2571000,[1635],[ 0.967653],[2020],[ 0.88175184]
CCC.mseed_2574000,[1180],[ 0.9655286],[1568],[ 0.8640107]
CCC.mseed_2577000,[992],[ 0.9740582],[1364],[ 0.78707594]
CCC.mseed_2580000,[],[],[],[]
CCC.mseed_2583000,[],[],[],[]
CCC.mseed_2586000,[],[],[2967],[ 0.38749886]
CCC.mseed_2589000,[2293 2960],[ 0.41205025  0.3527555 ],[2650],[ 0.8005927]
CCC.mseed_2592000,[],[],[337],[ 0.8978129]
CCC.mseed_2595000,[ 475 2789],[ 0.9808795   0.41926897],[857],[ 0.914169]
CCC.mseed_2598000,[844],[ 0.32525995],[173 976],[ 0.8707584  0.9057406]
CCC.mseed_2601000,[],[],[],[]
CCC.mseed_2604000,[1168],[ 0.67026633],[1538],[ 0.7411351]
CCC.mseed_2607000,[217],[ 0.4580523],[442],[ 0.7480413]
CCC.mseed_2610000,[],[],[810],[ 0.74783987]
CCC.mseed_2613000,[],[],[2911],[ 0.70473677]
CCC.mseed_2616000,[691],[ 0.97224355],[1073],[ 0.89466023]
CCC.mseed_2619000,[991],[ 0.6634164],[1221],[ 0.7256841]
CCC.mseed_2622000,[],[],[],[]
CCC.mseed_2625000,[],[],[],[]
CCC.mseed_2628000,[],[],[],[]
CCC.mseed_2631000,[],[],[121],[ 0.7181023]
CCC.mseed_2634000,[],[],[],[]
CCC.mseed_2637000,[],[],[],[]
CCC.mseed_2640000,[],[],[],[]
CCC.mseed_2643000,[],[],[],[]
CCC.mseed_2646000,[],[],[],[]
CCC.mseed_2649000,[],[],[],[]
CCC.mseed_2652000,[],[],[],[]
CCC.mseed_2655000,[],[],[],[]
CCC.mseed_2658000,[],[],[],[]
CCC.mseed_2661000,[208],[ 0.37848705],[],[]
CCC.mseed_2664000,[],[],[],[]
CCC.mseed_2667000,[],[],[],[]
CCC.mseed_2670000,[],[],[],[]
CCC.mseed_2673000,[],[],[],[]
CCC.mseed_2676000,[],[],[],[]
CCC.mseed_2679000,[],[],[],[]
CCC.mseed_2682000,[],[],[],[]
CCC.mseed_2685000,[2503],[ 0.68392485],[2874],[ 0.7999005]
CCC.mseed_2688000,[],[],[],[]
CCC.mseed_2691000,[],[],[],[]
CCC.mseed_2694000,[],[],[],[]
CCC.mseed_2697000,[],[],[],[]
CCC.mseed_2700000,[],[],[],[]
CCC.mseed_2703000,[2472],[ 0.7315192],[2856],[ 0.6780383]
CCC.mseed_2706000,[],[],[],[]
CCC.mseed_2709000,[2772],[ 0.8326973],[],[]
CCC.mseed_2712000,[1203],[ 0.9038645],[ 154 1578],[ 0.84846795  0.80318004]
CCC.mseed_2715000,[],[],[],[]
CCC.mseed_2718000,[1476],[ 0.7218142],[1628],[ 0.7893376]
CCC.mseed_2721000,[],[],[],[]
CCC.mseed_2724000,[875],[ 0.6619221],[],[]
CCC.mseed_2727000,[],[],[],[]
CCC.mseed_2730000,[2113],[ 0.73938787],[2460],[ 0.72744304]
CCC.mseed_2733000,[],[],[],[]
CCC.mseed_2736000,[1168],[ 0.8885843],[1520],[ 0.7498418]
CCC.mseed_2739000,[],[],[],[]
CCC.mseed_2742000,[  95 2086],[ 0.7431048  0.9747278],[ 386 2378],[ 0.81838256  0.7792219 ]
CCC.mseed_2745000,[ 431 1490],[ 0.76613605  0.95270103],[ 750 1826],[ 0.7282988  0.8214318]
CCC.mseed_2748000,[1616],[ 0.9712209],[2060],[ 0.84199]
CCC.mseed_2751000,[1122],[ 0.9741252],[1484],[ 0.81696975]
CCC.mseed_2754000,[ 692  757 1545],[ 0.8537391   0.50090694  0.3859735 ],[1045 2006],[ 0.83111465  0.7559917 ]
CCC.mseed_2757000,[2478],[ 0.98074144],[2822],[ 0.8759467]
CCC.mseed_2760000,[2274],[ 0.9532352],[  71 2702],[ 0.34443867  0.85934174]
CCC.mseed_2763000,[818],[ 0.91589826],[1214],[ 0.81737685]
CCC.mseed_2766000,[],[],[1060],[ 0.7559848]
CCC.mseed_2769000,[1116],[ 0.62478644],[1602],[ 0.67248046]
CCC.mseed_2772000,[ 310 1748],[ 0.9444021  0.4744313],[654],[ 0.90901136]
CCC.mseed_2775000,[1188],[ 0.90629995],[1578],[ 0.8305083]
CCC.mseed_2778000,[1463],[ 0.94726974],[1896],[ 0.8936718]
CCC.mseed_2781000,[ 952 1900],[ 0.815148  0.957522],[1305 2249],[ 0.54186004  0.9037297 ]
CCC.mseed_2784000,[],[],[ 985 1425],[ 0.44794306  0.40143666]
CCC.mseed_2787000,[2234],[ 0.9475518],[2573],[ 0.7736233]
CCC.mseed_2790000,[2549],[ 0.43295163],[  51 2890],[ 0.33344465  0.7503822 ]
CCC.mseed_2793000,[1376],[ 0.6766965],[ 539 1897 2328],[ 0.348524    0.6382342   0.81851727]
CCC.mseed_2796000,[ 283 2384],[ 0.5941774   0.96207005],[ 615 2771],[ 0.370661   0.9370641]
CCC.mseed_2799000,[996],[ 0.4660992],[1310],[ 0.7429631]
CCC.mseed_2802000,[1008],[ 0.9672153],[1390],[ 0.90978414]
CCC.mseed_2805000,[840],[ 0.9746388],[1273],[ 0.8074757]
CCC.mseed_2808000,[ 147 1531],[ 0.9584828   0.84549534],[ 570 1957 2585],[ 0.82361424  0.79966474  0.43831792]
CCC.mseed_2811000,[ 544 1343 2649],[ 0.9504149   0.31058243  0.32097214],[  48  872 1679],[ 0.41416016  0.9329108   0.5940914 ]
CCC.mseed_2814000,[1740],[ 0.8140651],[2066],[ 0.5155263]
CCC.mseed_2817000,[2842],[ 0.958966],[],[]
CCC.mseed_2820000,[2349],[ 0.6400993],[ 191 1906 2674],[ 0.78237057  0.74153495  0.7253843 ]
CCC.mseed_2823000,[ 336 1515 2640],[ 0.8292122   0.7550232   0.76310533],[ 677 1935],[ 0.8188595   0.40942714]
CCC.mseed_2826000,[],[],[1193],[ 0.65196145]
CCC.mseed_2829000,[ 716 1427 2743],[ 0.9497424   0.47717246  0.824784  ],[1034 1630],[ 0.9081585  0.5698357]
CCC.mseed_2832000,[526],[ 0.9634831],[945],[ 0.67800987]
CCC.mseed_2835000,[],[],[321],[ 0.6915422]
CCC.mseed_2838000,[ 177 2499],[ 0.97983664  0.7677568 ],[ 574 2945],[ 0.81994677  0.5645599 ]
CCC.mseed_2841000,[464],[ 0.887572],[ 785 1865],[ 0.69668937  0.66212475]
CCC.mseed_2844000,[ 356 2394],[ 0.6618816   0.85016423],[ 760 2705],[ 0.6620553  0.7439515]
CCC.mseed_2847000,[],[],[],[]
CCC.mseed_2850000,[ 191  944 1903],[ 0.7328423   0.64832926  0.9771627 ],[ 466 1071 2241],[ 0.70760036  0.51025045  0.89182407]
CCC.mseed_2853000,[ 951 2011],[ 0.66500545  0.9073834 ],[2337],[ 0.71406364]
CCC.mseed_2856000,[ 612 1423 2245 2957],[ 0.87574744  0.9173186   0.58419836  0.462057  ],[1050 1772 2620],[ 0.70057666  0.8105133   0.78478056]
CCC.mseed_2859000,[1044],[ 0.3254602],[1526 2911],[ 0.78310126  0.59497863]
CCC.mseed_2862000,[1501],[ 0.4222841],[1777],[ 0.6168799]
CCC.mseed_2865000,[2073],[ 0.9602361],[2407],[ 0.5534355]
CCC.mseed_2868000,[ 198 2234],[ 0.9500034   0.96481586],[ 523 2597],[ 0.6607318   0.83696026]
CCC.mseed_2871000,[],[],[],[]
CCC.mseed_2874000,[ 810 1601],[ 0.86572933  0.8030752 ],[ 126 1154 2462],[ 0.5706324   0.88049924  0.7076302 ]
CCC.mseed_2877000,[1563 2840],[ 0.9177099  0.9705594],[ 111 1866],[ 0.40198475  0.88915193]
CCC.mseed_2880000,[ 775 1925],[ 0.79322666  0.96865505],[ 204 2262],[ 0.8318148   0.82800645]
CCC.mseed_2883000,[ 231 1791 2967],[ 0.8072242  0.830317   0.7605318],[ 599 1896],[ 0.7073811   0.35424882]
CCC.mseed_2886000,[2065],[ 0.9071465],[ 324 2396],[ 0.5818888   0.70508456]
CCC.mseed_2889000,[1279 2072],[ 0.9352408  0.7851319],[1639 2425],[ 0.5275573  0.7094298]
CCC.mseed_2892000,[1808],[ 0.8432158],[2168],[ 0.79519355]
CCC.mseed_2895000,[ 629 2714],[ 0.5563059  0.9736365],[1865],[ 0.5789131]
CCC.mseed_2898000,[1359],[ 0.9465289],[ 154 1698],[ 0.74699837  0.8619308 ]
CCC.mseed_2901000,[916],[ 0.97491324],[1352],[ 0.8801999]
CCC.mseed_2904000,[  44 2472],[ 0.90595853  0.9529323 ],[ 444 2107 2814],[ 0.8425757  0.6204565  0.7332132]
CCC.mseed_2907000,[1806],[ 0.91537166],[  46 1137 2135],[ 0.8971728  0.3391971  0.6509983]
CCC.mseed_2910000,[1733 2823],[ 0.5560455  0.8585002],[2113],[ 0.46434754]
CCC.mseed_2913000,[],[],[229],[ 0.85491115]
CCC.mseed_2916000,[ 186 1620],[ 0.9671075  0.8227054],[ 580 2030],[ 0.84551525  0.83019704]
CCC.mseed_2919000,[552],[ 0.8632822],[885],[ 0.7705896]
CCC.mseed_2922000,[1041 2361 2903],[ 0.95781064  0.39553082  0.83915716],[1384],[ 0.9195352]
CCC.mseed_2925000,[],[],[297],[ 0.74588966]
CCC.mseed_2928000,[1110],[ 0.93905604],[1520],[ 0.66498905]
CCC.mseed_2931000,[2228],[ 0.94286674],[2598],[ 0.7662375]
CCC.mseed_2934000,[483],[ 0.92215854],[ 47 893],[ 0.53434163  0.57657635]
CCC.mseed_2937000,[1128 2274],[ 0.6830969  0.8986021],[1468 2636],[ 0.74338806  0.91987926]
CCC.mseed_2940000,[],[],[1811],[ 0.39723194]
CCC.mseed_2943000,[2212],[ 0.96793914],[2565],[ 0.8926583]
CCC.mseed_2946000,[],[],[43],[ 0.44504768]
CCC.mseed_2949000,[1255],[ 0.8673403],[1605],[ 0.90366465]
CCC.mseed_2952000,[ 83 959],[ 0.8688673  0.8279455],[ 492 1312],[ 0.7280173  0.8443469]
CCC.mseed_2955000,[671],[ 0.8198517],[1021],[ 0.81851196]
CCC.mseed_2958000,[1179],[ 0.9571308],[1545],[ 0.8218774]
CCC.mseed_2961000,[2240],[ 0.60079825],[  43 2575],[ 0.42978543  0.4574434 ]
CCC.mseed_2964000,[1091],[ 0.9288532],[1442],[ 0.8242033]
CCC.mseed_2967000,[2452],[ 0.9667991],[2808],[ 0.721415]
CCC.mseed_2970000,[2446],[ 0.9617625],[2816],[ 0.90384877]
CCC.mseed_2973000,[225],[ 0.874591],[554],[ 0.78019637]
CCC.mseed_2976000,[2418],[ 0.9783729],[1882 2778],[ 0.58780205  0.8440471 ]
CCC.mseed_2979000,[2394],[ 0.9765154],[2801],[ 0.7871003]
CCC.mseed_2982000,[],[],[],[]
CCC.mseed_2985000,[543],[ 0.98070586],[945],[ 0.80372083]
CCC.mseed_2988000,[1635],[ 0.9500556],[2069],[ 0.7726622]
